title,date,url,text
Werknemers Sabic staken hele week,2023-03-23,/nieuwsbericht/sectornieuws/procesindustrie/2023/03/werknemers-sabic-staken-hele-week,"De werknemers van plasticfabriek Sabic in Bergen op Zoom gaan een week lang staken. Vanaf morgen beginnen ze met het afbouwen van de eerste onderdelen van het bedrijf om uiteindelijk op woensdag de hele productie stil te kunnen leggen.

Paul Smink, bestuurder FNV Procesindustrie: ‘De directie wil maar geen goede salarisverhoging met ons afspreken voor de medewerkers, dus helaas moet het zo. Het bedrijf denkt dat de mensen het wel redden met €235 per maand extra, maar dat is veel te weinig. Daar kan niemand zijn boodschappen en rekeningen van betalen.’

14,3% erbij

Sabic heeft een ultimatum van de FNV woensdag laten verlopen. De FNV eiste daarin een loonsverhoging van 14,3% voor de 1.272 medewerkers. De FNV vindt dat werknemers van Sabic een automatische prijscompensatie verdienen. Dit houdt in dat de salarissen van de werknemers meestijgen met het inflatiecijfer.

En meer reiskostenvergoeding

Verder willen de medewerkers een reiskostenvergoeding van € 0,21 en een vergelijkbare, gunstigere winstdelingsregeling als die van hun collega’s bij Sabic Limburg in Geleen.

Miljarden winst gemaakt

Sabic produceert kunststofkorrels, - platen en -films. Het bedrijf is onderdeel van het schatrijke olieconcern Saudi Aramco uit Saudi-Arabië. Het moederbedrijf heeft vorig jaar € 151,1 miljard winst gemaakt. Smink: ‘Dus je kunt mij niet vertellen dat er geen geld is voor een knappe loonsverhoging in Bergen op Zoom.’"
FNV: Overheid én werkgever verantwoordelijk voor veilige werkvloer tijdens pandemie,2023-03-23,/nieuwsbericht/algemeen-nieuws/2023/03/fnv-overheid-en-werkgever-verantwoordelijk-voor-ve,"De FNV is blij met de uitspraak die de rechter heeft gedaan inzake een zorgmedewerkster die long covid heeft opgelopen op haar werk. De werkgever wordt aansprakelijk gesteld voor de schade die de medewerkster door long covid heeft opgelopen.

Minister Helder heeft toegezegd dat zij met een collectieve tegemoetkomingsregeling komt voor zorgmedewerkers, die in de eerste vier maanden van de pandemie ziek zijn geworden en long covid hebben opgelopen. In april komt zij met een uitgewerkt plan hiervoor.

Een bodemprocedure

De FNV vindt het belangrijk dat deze collectieve tegemoetkomingsregeling er komt, hoewel deze te beperkt van opzet is wat betreft de groep, en in duur en vergoeding. Als de regeling te mager blijkt, start de FNV een bodemprocedure.

Collectieve regeling nodig

FNV-vicevoorzitter Kitty Jong: ‘De uitspraak van de rechter heeft een belangrijke precedentwerking. Werkgevers, maar ook de overheid hebben een verantwoordelijkheid en daarmee aansprakelijkheid. Richtlijnen van de overheid waren onduidelijk en werkgevers wilden geregeld geen persoonlijke beschermingsmiddelen verstrekken, ook als ze wel voorradig waren. Veel zorgmedewerkers met long covid zijn te ziek om persoonlijk een rechtszaak te starten, er is daarom echt een collectieve regeling nodig.’

Vijf zaken tegen werkgever

De FNV wil dus dat minister Helder snel doorpakt met een collectieve regeling; daarnaast kunnen individuele zorgmedewerkers zich melden die hun werkgever aansprakelijk willen stellen. Inmiddels hebben 199 mensen zich gemeld bij Bureau Beroepsziekten van de FNV. In vijf zaken is inmiddels aansprakelijk gesteld.. De uitspraak van de rechter is een steun in de rug voor de melders.

Parlementaire enquête covid

Verder heeft de FNV aan de parlementaire enquêtecommissie die de covid-pandemie gaat onderzoeken gevraagd of zij ook de wisselende overheidsrichtlijnen met betrekking tot bescherming tegen covid op de werkvloer onder de loep wil nemen.

Uitermate relevant

Jong: ‘Wij vinden dit uitermate relevant en hebben inmiddels te horen gekregen dat de commissieleden hierover een zelfstandig oordeel zullen vellen. Ons is er alles aan gelegen dat de overheid de zorgmedewerkers met long covid niet vergeet. Maar wat besluit het kabinet? Om de hoorzitting die zou plaatsvinden over long covid uit te stellen. Waar kunnen onze zorghelden die zijn uitgevallen nu hun verhaal doen?’

Wet Open Overheid

Tenslotte gaat de FNV een WOO (Wet Open Overheid) verzoek indienen bij de overheid, zodat alle relevante overheidscommunicatie in relatie tot long covid en aansprakelijkheid tijdens de pandemie boven tafel komt."
"8% erbij is te weinig, mensen bij Forbo-Novilon staken opnieuw week langer",2023-03-23,/nieuwsbericht/sectornieuws/procesindustrie/2023/03/8-erbij-is-te-weinig-mensen-bij-forbo-novilon-stak,"De werknemers van Forbo-Novilon in Coevorden staken opnieuw een week langer. De staking die morgen zou aflopen wordt verlengd tot zaterdag 1 april.

Janwillem Compaijen, bestuurder FNV Procesindustrie: ‘En dat is geen grapje. Het gaat hard tegen hard. De directie is de mensen iets tegemoet gekomen en wil hen 8% meer salaris geven, maar kun je nauwelijks een verbetering noemen. Daar kun je je boodschappen en rekeningen niet van blijven betalen. We staken door tot Forbo ingaat op onze eisen.’

10% en uitkering voor zwaar jaar

Die eisen zijn: 10% salaris erbij en een eenmalige uitkering waarmee de werknemers worden gecompenseerd voor het financieel zware jaar 2022. De lonen moeten bovendien voortaan blijven meestijgen met de prijzen in de winkels (automatische prijscompensatie). Verder moet het bedrijf het verlof aanvullen dat zij krijgen bij adoptie en bevalling naar 100% (wettelijk krijgen zij 70%).

Staking treft bedrijf flink

De staking bij Forbo-Novilon duurt al bijna drie weken. Compaijen benadrukte eerder dat dit het bedrijf flink treft. ‘De productie, de logistiek; alles ligt plat, er gaat niets meer de deur uit.’ Zo zou er in een week 1,2 miljoen vierkante meter minder vloer worden gemaakt, zo’n 165 voetbalvelden of 10.000 huizen.

330 werknemers

Forbo-Novilon produceert hoogwaardige duurzame vloerbedekkingen. Er werken 330 mensen."
Na maanden van acties doorbraak over verlagen caseload jeugdbeschermers,2023-03-21,/nieuwsbericht/sectornieuws/zorg-welzijn/2023/03/na-maanden-van-acties-doorbraak-over-verlagen-case,"FNV Jeugdzorg en werkgevers in de jeugdbescherming hebben een principeakkoord bereikt over het verminderen van de werkdruk bij jeugdbeschermers en het afbouwen van de caseload. Het akkoord betekent na maanden van actievoeren een doorbraak voor de 5.000 jeugdbeschermers, die gemiddeld tweemaal zoveel kinderen en gezinnen bijstaan dan volgens onderzoek maximaal zou mogen.

‘Deze afspraken bieden nu eindelijk perspectief voor een sector die volledig door zijn hoeven is gezakt.’

De FNV en de werkgevers van de dertien gecertificeerde instellingen (GI’s) in Nederland zijn overeengekomen dat tussen 1 mei en 1 september 2023 het aantal zogeheten jeugdzorgmaatregelen per jeugdbeschermer wordt teruggebracht met anderhalf. Per 1 januari 2024 moet de caseload verder verlaagd zijn tot 2,5 maatregel per fte en daarna wordt de caseload per 4 maanden verder afgebouwd. Het uiteindelijke doel is dat jeugdbeschermers en jeugdreclassering twaalf kinderbeschermingsmaatregelen onder hun hoede hebben, de zogeheten Significantnorm. De FNV hield vorig jaar een inventarisatie in de sector waaruit bleek dat de jeugdbeschermers gemiddeld het dubbele aantal zaken in beheer hebben.

Enorme doorbraak

Maaike van der Aar, bestuurder FNV Jeugdzorg: ‘Dit is een enorme doorbraak. Het afgelopen half jaar hebben jeugdbeschermers duidelijk gemaakt dat de grens niet alleen was bereikt, maar ook ver was overschreden. Zij hebben stapje voor stapje telkens zelf de regie over hun werk teruggepakt. Ze waren bereid om desnoods ook zelf de caseload te verlagen. We zijn enorm trots dat we nu afspraken met werkgevers hebben kunnen maken. Dit geeft de professionals, die al jarenlang een enorm belangrijke sector overeind houden, eindelijk perspectief. Ook voor kinderen en gezinnen betekent het dat ze daardoor meer tijd en aandacht gaan krijgen dan nu het geval is. We gaan eindelijk ruimte maken voor herstel en opbouw.’

Sector aantrekkelijker maken

Op 1 mei is er een inventarisatie van het exacte aantal maatregelen per jeugdbeschermer. Op basis van die meting wordt de caseload vanaf dan gefaseerd verlaagd. Ook zijn er afspraken gemaakt over het verlichten van de administratieve druk en het verbeteren van de werkomstandigheden. Dat is hard nodig om de sector aantrekkelijker te maken en om te voorkomen dat de huidige medewerkers weglopen. Verder wordt de wachtlijst tussen partijen gemonitord. De verwachting is dat die in eerste instantie kan oplopen. Van der Aar: ‘De caseloadverlaging is een noodmaatregel die ervoor zorgt dat er überhaupt nog kwalitatief werk geleverd kan worden. Vanuit hier moeten we de jeugdzorg verder hervormen.’

Overheid aan zet

Voor structurele verbeteringen en ondersteuning van de caseloadverlaging zijn ook gemeenten en het ministerie van Justitie en Veiligheid aan zet. In een brief aan de Tweede Kamer is door beide overheden al een aantal maatregelen voor de middellange en lange termijn voorgesteld. Een richting die de FNV inhoudelijk kan volgen. Maar er is ook steun nodig voor de noodmaatregelen die nu zijn afgesproken. Bijvoorbeeld door tijdelijk soepeler met voorschriften ten aanzien van wachtlijsten om te gaan. Die steun is er vooralsnog niet. Van der Aar: ‘Het gevoel van urgentie moet zich in Den Haag nog vertalen naar snelheid. We hopen dat wij als vakbond daarin nu het goede voorbeeld geven.’

Leden stemmen

Het akkoord tussen FNV en werkgevers wordt de komende weken voorgelegd aan de leden van de FNV. Zij krijgen tot 6 april om te stemmen. Tot die tijd blijven alle reeds lopende acties doorlopen.

Het gehele onderhandelaarsakkoord vind je hier: onderhandelaarsakkoord-werklastvermindering"
2e landelijke staking ziekenhuizen half april,2023-03-21,/nieuwsbericht/sectornieuws/zorg-welzijn/2023/03/2e-landelijke-staking-ziekenhuizen-half-april,"Er komt een tweede landelijke staking in de algemene ziekenhuizen en revalidatiecentra. Nog meer ziekenhuismedewerkers zullen hier aan meedoen. Volgens FNV Zorg & Welzijn, CNV Zorg & Welzijn, werknemersvereniging FBZ en NU’91 laat de werkgeverskoepel NVZ (Nederlandse Vereniging van Ziekenhuizen) het hier op aankomen.

Volgens de vier vakbonden geeft de NVZ geen enkele blijk van urgentie om tot een fatsoenlijke cao voor de ruim 200.000 werknemers in ziekenhuizen en revalidatiecentra te komen.

Draaiboeken

De actiecomités in de ziekenhuizen zijn volop bezig met het maken van draaiboeken voor de tweede actiedag. In deze draaiboeken wordt vastgelegd welke afdelingen meedoen. Deze draaiboeken vormen de basis voor de veiligheidsoverleggen tussen vakbonden, vertegenwoordigers van actiecomités en ziekenhuisdirecties, waarin de afspraken worden gemaakt die nodig zijn om de patiëntveiligheid te waarborgen.

Steeds meer actiebereidheid

De bonden hebben in de voorbereiding van de eerste actiedag gezien dat de actiebereidheid sterk steeg naarmate de actiedag naderde. Een aantal afdelingen had hun draaiboeken niet op tijd klaar om nog mee te kunnen doen met de acties op 16 maart. De actiebereidheid is de afgelopen weken alleen maar toegenomen. Daarom verwachten de bonden ook bij een tweede actiedag meer deelnemende ziekenhuizen en afdelingen en zal de impact van deze tweede stakingsdag nog groter zijn dan die van de eerste. Elise Merlijn, bestuurder FNV Zorg & Welzijn: 'Er is geen twijfel dat wij door zullen gaan tot er een aanvaardbaar resultaat ligt. Wat wij zien is dat wij optrekken met saamhorige medewerkers die onvermoeibaar willen strijden. De druk op een goed cao-resultaat is groot. Ik ben diep onder de indruk.'

16 maart

Vorige week donderdag 16 maart draaiden duizenden werknemers op 64 locaties een zondagsdienst. Dit is het ultieme actiemiddel in de ziekenhuizen. Alleen spoedeisende zorg gaat dan door. De vakbonden schatten in dat op 16 maart zo’n 100.000 werknemers, van ruim 1.400 afdelingen, het werk neerlegden. Alles wijst erop dat de tweede staking in april nog groter wordt. Een flink aantal ziekenhuizen en revalidatiecentra dat de vorige keer niet meedeed sluit nu aan. Ook het aantal afdelingen in ziekenhuizen zal fors toenemen. Dat leiden de vakbonden af uit het aantal draaiboeken dat tot nu toe is ingeleverd.

Harde acties

Het zorgpersoneel grijpt niet snel naar harde acties, zoals een staking. Maar de zorgmedewerkers zijn zo boos dat ze het zwaarste actiemiddel inzetten. Tijdens de actiedag werken ze alsof het een zondag is. Dat betekent dat geplande opnames en poliklinische afspraken niet doorgaan; spoedzorg uiteraard wel. Op 16 maart waren er vooral veel lawaaiprotesten, ‘stille’ tochten en sit-downs. Zorgmedewerkers vinden dat de werkgevers, verenigd in de NVZ, hen ‘laten zitten.’

Eisen vakbonden

De vakbonden eisen onder meer een loonsverhoging van 10% voor 2023 met een bodem. Ook willen de bonden dat werknemers die met het openbaar vervoer reizen de volledige reiskosten vergoed krijgen en dat de kilometervergoeding omhooggaat. De onregelmatigheidstoeslag moet betaald worden over het volledige uurloon, waarbij geen onderscheid gemaakt wordt tussen salarisgroepen. Er moeten goede afspraken worden gemaakt over de vergoeding van de bereikbaarheidsdiensten. Deze moeten in tijd en geld fors worden verhoogd. Ook willen de vakbonden dat de wensen van de werknemer leidend zijn voor de vaststelling van het basisrooster en dat de werknemer hierin een eerste keuze heeft.

Ruim 200.000 medewerkers

De cao Ziekenhuizen geldt voor ruim 200.000 werknemers in ziekenhuizen en revalidatiecentra. Nederland telt 65 ziekenhuizen en 14 revalidatiecentra, waarvan een aantal met meerdere locaties. De cao Ziekenhuizen liep af op 31 januari 2023. De onderhandelingen voor een nieuwe cao verliepen al vanaf het begin uiterst moeizaam."
Teleurgestelde werknemers Sabic klaar voor acties,2023-03-21,/nieuwsbericht/sectornieuws/procesindustrie/2023/03/teleurgestelde-werknemers-sabic-klaar-voor-acties,"De mensen bij Sabic in Bergen op Zoom dreigen met acties. Zij zijn boos en teleurgesteld dat de producent van kunststof hun salarissen amper wil verhogen. De FNV heeft een ultimatum naar het bedrijf gestuurd. Dit loopt af op woensdag om 17.00 uur.

Na vijf rondes onderhandelen en het vragen van de mening van de achterban was het duidelijk: verder praten met Sabic over een nieuwe cao heeft geen zin. Daarom heeft de vakbond begin maart de stekker getrokken uit het overleg. Paul Smink: ‘De medewerkers hebben unaniem aangegeven dat ze klaar staan om actie te voeren.’

Salarissen moeten met 14,3% omhoog

De FNV eist een cao voor een jaar (vanaf 1 januari 2023) en een loonsverhoging van minstens 14,3%. De salarissen moeten bovendien voortaan meestijgen als de prijzen in de winkels omhooggaan (automatische prijscompensatie).

Medewerkers verdienen beter

Sabic stelt hier niet meer dan 4% tegenover, per 1 april 2023, en een eenmalige uitkering van € 1.450. Smink: ‘Veel te weinig. Daar kunnen de mensen hun boodschappen en rekeningen niet van betalen. De Sabic-medewerkers verdienen beter.’

Reiskosten en winstdeling

Andere eisen van de FNV zijn een reiskostenvergoeding van € 0,21 en een vergelijkbare winstdelingsregeling als de collega’s van Sabic Limburg in Geleen.

Krankzinnig rijk olieconcern

Smink: ‘Moederonderneming Saudi Aramco is een krankzinnig rijk olieconcern in Saudi-Arabië. Zij hebben vorig jaar € 151,1 miljard winst gemaakt. En dan zou wat meer salaris voor de mensen in Bergen op Zoom er niet in zitten? Houd toch op.’

Bijna 1.300 werknemers

Bij Sabic werken ongeveer 1.272 mensen. Zij produceren kunststofkorrels, -platen en -films."
Bonden en verzekeringsartsen willen rol verzekeringsarts bij RIV-toets behouden,2023-03-21,/nieuwsbericht/algemeen-nieuws/2023/03/bonden-en-verzekeringsartsen-willen-rol-verzekerin,"Vakbonden FNV, CNV, VCP en verenigingen voor verzekeringsartsen NOVAG en NVVG hebben een petitie en brief aan Tweede Kamerleden aangeboden waarin ze bepleiten dat verzekeringsartsen een rol blijven houden bij de RIV*-toets.

Bij de RIV-toets bekijkt het UWV, of de werkgever zich voldoende heeft ingespannen voor de re-integratie van de werknemer bij de aanvraag voor een WIA-uitkering. Als de arbeidsdeskundige daarover twijfelt, kan deze de hulp inroepen van een verzekeringsarts.

Buitenspel

De Tweede Kamer bespreekt binnenkort of de RIV-toets moet worden aangepast, waarbij de verzekeringsarts buitenspel komt te staan. Daartoe is een wetsvoorstel ingediend. Het medisch oordeel van de bedrijfsarts kan dan niet meer gecontroleerd worden door een verzekeringsarts. Nu kan nog een loonsanctie aan de werkgever worden opgelegd als blijkt, dat deze zich onvoldoende heeft ingespannen om een werknemer te laten re-integreren. De werkgever moet dan de re-integratie-periode verlengen.

Inkomensval

Kitty Jong, vicevoorzitter FNV: ‘De rechtspositie van de werknemer wordt met deze wetswijziging onaanvaardbaar verzwakt omdat het bindende oordeel van een verzekeringsarts vervalt. Geen enkele werknemer mag alleen afhankelijk zijn van het oordeel van een bedrijfsarts, die door de werkgever wordt betaald. Een onafhankelijke verzekeringsarts móet kunnen beoordelen of de werkgever voldoende heeft gedaan aan de re-integratie, al helemaal in deze tijden van schaarste. Het inkomen van werknemers is ervan afhankelijk; de WIA veroorzaakt een flinke inkomensval. Als de werkgever er met de pet naar heeft gegooid, moet er een sanctie opgelegd kunnen worden. Dat gaan wij vandaag duidelijk maken.’

60 miljoen

Door dit wetsvoorstel nemen de WIA-lasten in totaal met structureel 60 miljoen euro toe. Dat betekent dat er 4000 mensen meer de WIA instromen, die goed hadden kunnen re-integreren. De bonden en verzekeringsartsen vinden dat werkgevers voldoende zijn ontzorgd door zogenaamde ‘ontzorgverzekeringen’. En dit wetsvoorstel komt sowieso te vroeg, omdat een commissie nog uitgebreid naar het hele stelsel van arbeidsongeschiktheid gaat kijken.

Onafhankelijke rol

Wim Van Pelt, voorzitter NOVAG: ‘De politiek denkt misschien dat dit wetsvoorstel de druk op verzekeringsartsen vermindert. Maar 80% van de verzekeringsartsen denkt dat het wetsvoorstel juist zal leiden tot minder re-integratie van zieke werknemers, meer werk voor verzekeringsartsen en meer WIA instroom. Om nog maar te zwijgen over de onzekere rechtspositie en procedures waarin zieke werknemers terecht zullen komen. Laat ons onze onafhankelijke rol vervullen, die is nodig.’

*Re-Integratie-Verslag

Dinsdag 21 maart om 13.30 uur is het manifest en de brief aan de Tweede Kamer aangeboden. Zie hier ook de brief."
Uber- en andere taxichauffeurs voeren opnieuw actie,2023-03-20,/nieuwsbericht/sectornieuws/vervoer/2023/03/uber-en-andere-taxichauffeurs-voeren-opnieuw-actie,"Uberchauffeurs en andere taxichauffeurs voeren dinsdag 21 maart opnieuw actie voor een eerlijke taximarkt. De actie begint om 14.00 uur bij het stadion van ADO Den Haag. De chauffeurs zullen daarna in colonne naar het Tweede Kamergebouw rijden waar Uber-klokkenluider Mark MacGann spreekt met de commissie Financiën. Voorafgaand daaraan praten de chauffeurs informeel met een aantal Tweede Kamerleden.

De laatste maanden zijn er in Amsterdam en Rotterdam al veel acties geweest van platformchauffeurs (Uber, Bolt) maar ook van taxicentralechauffeurs, mede georganiseerd door de FNV. Ook legden ze spontaan het werk neer.

Voorkeursbehandeling

De acties waren niet alleen gericht op Uber en Bolt zelf, maar ook op gemeenten die verantwoordelijk zijn voor het lokale taxibeleid. Taxiplatforms lijken een voorkeursbehandeling te krijgen, waardoor zowel de platformchauffeurs als de taxicentralechauffeurs de klos zijn. Het is de FNV en de chauffeurs al jaren een doorn in het oog.

Onder het minimumloon

De FNV heeft eerder berekend dat taxichauffeurs bij Uber na aftrek van hun kosten meestal niet eens het loon uit de Taxi-cao halen. Soms zitten zij zelfs onder het minimumloon. Ook zijn ze niet verzekerd voor pensioen en arbeidsongeschiktheid en bouwen ze geen vakantiedagen en vakantiegeld op.

Een belangrijke dag

21 maart is een belangrijke dag om actie te voeren. Het is de dag dat Mark MacGann, de man die tussen 2014 en 2016 verantwoordelijk was voor al het lobbywerk in Europa voor Uber, de Tweede Kamer bezoekt. Dat is op uitnodiging van de Kamerleden Financiën.

Kwalijke praktijken

Uit diverse verklaringen die MacGann heeft geuit in andere landen is gebleken hoe nationale overheden Uber hebben bevoordeeld. Ook zijn kwalijke praktijken aan het licht gekomen richting taxichauffeurs. De FNV en chauffeurs komen morgen op voor een eerlijke taximarkt.

Hoger beroep

Er loopt een rechtszaak tegen Uber. De FNV heeft in 2021 in eerste aanleg een rechtszaak gewonnen, maar Uber heeft er tot op heden alles aan gedaan om de uitvoering van de uitspraak te frustreren en heeft op geen enkele manier geluisterd naar de wensen van de chauffeurs. Daarom zijn chauffeurs ook samen met de FNV actie gaan voeren. Op 13 juni vindt de zitting in hoger beroep plaats.

Samen naar Den Haag

Alle acties die de laatste maanden zijn gevoerd, hebben nog niet het gewenste effect gehad en daarom trekken de chauffeurs samen naar Den Haag om de landelijke politiek - nogmaals - te vragen om in te grijpen."
Zaak Hongaarse chauffeurs Van den Bosch Transport opnieuw verwezen naar Gerechtshof,2023-03-17,/nieuwsbericht/sectornieuws/vervoer/2023/03/zaak-hongaarse-chauffeurs-van-den-bosch-transport,"In de langslepende zaak van tien Hongaarse chauffeurs tegen Van den Bosch Transport oordeelde de Hoge Raad vandaag dat de zaak nogmaals beoordeeld moet worden door het Gerechtshof.

Opnieuw oordeel geven

De Hoge Raad is van mening dat het Gerechtshof, dat eerder oordeelde dat de Hongaarse chauffeurs recht hebben op Nederlandse cao-loon, in haar uitspraak onvoldoende heeft gemotiveerd waarom Nederlands- en niet Hongaars recht van toepassing is op de arbeidscontracten van de chauffeurs. Een ander gerechtshof moet nu opnieuw en voor de derde keer een oordeel geven over de zaak.

Waar gaat de zaak ook alweer over…

In de zaak die al vele jaren loopt, maakten tien Hongaarse chauffeurs in 2013 aanspraak op het Nederlandse cao-loon. Dat de chauffeurs dat deden was ook niet zo gek. De Hongaren kregen een Hongaars loon dat veel lager is dan het Nederlandse. De chauffeurs deden echter exact hetzelfde werk als hun Nederlandse collega’s. Nadat de chauffeurs kenbaar hadden gemaakt Nederlands loon te willen ontvangen, werden ze zonder pardon ontslagen. Daarop stapten de chauffeurs met FNV naar de rechter. Inmiddels duurt de zaak al zo lang dat twee van de betrokken chauffeurs helaas al zijn overleden.

Het altijd weer goede nieuws van Van den Bosch…

In de media zet het bedrijf de zaak uiteen als complex en viert het bedrijf elke stap als overwinnen. Dat deden ze zelfs na een inval van de Inspectie Leefomgeving en Transport die op vele misstanden stuitte.

De evolutie van de zaak heeft de sector in bredere zin veel goed gedaan met het aanscherpen van wetgeving en het aansprakelijk kunnen stellen van opdrachtgevers. Opdrachtgevers zijn zich inmiddels meer bewust dan ooit dat ze transportbedrijven niet zomaar kunnen vertrouwen als het gaat om naleving van wet- en regelgeving. Hoe er in de praktijk wordt omgegaan met chauffeurs die voor hun rechten op proberen te komen, laat het begin van deze zaak goed zien: de chauffeurs worden ontslagen, waarbij een bedrijf het naderhand allemaal erg complex vindt en er alles aan doet om procedure te rekken. Zo ook deze nieuwe stap in deze zaak. FNV heeft er alle vertrouwen in dat ook het volgende gerechtshof gewoon opnieuw en beter gemotiveerd gaat oordelen dat de chauffeurs gewoon recht hebben op Nederlands loon.

Uitspraak in vergelijkbare Belgische zaak

In een vergelijkbare zaak tegen een bedrijf uit Litouwen oordeelde de strafrechter in Brugge afgelopen vrijdag dat chauffeurs uit Litouwen, Oekraïne en Wit- Rusland recht hebben op Belgisch loon, omdat ze feitelijk in België werken. Ook wees de Belgische rechter individuele vorderingen van chauffeurs, tot wel €69.000, die zich in de procedure gemeld hadden, direct toe. Die zaak laat de effectiviteit en het afschrikwekkend effect van het Belgische systeem zien. Zelfs de CEO van het bedrijf, een voormalig viceminister van transport uit Litouwen, kreeg een voorwaardelijke gevangenisstraf van een half jaar opgelegd. Echter in Nederland ontspringen bedrijven als Van den Bosch tot nu toe de dans door een trage rechtsgang en een weinig afschrikwekkend overheidsoptreden."
Stakers Forbo Flooring wijzen nieuw loonbod af en staken door,2023-03-17,/nieuwsbericht/sectornieuws/procesindustrie/2023/03/stakers-forbo-flooring-wijzen-nieuw-loonbod-af-en,"De stakende werknemers van Forbo Flooring in Assendelft hebben vandaag een nieuw loonbod van de Forbo directie massaal afgewezen. Evenals eerder hun collega’s bij Forbo-Novilon in Coevorden. De al aangekondigde staking voor volgende week gaat gewoon door.

Massaal weggestemd

Yolanda Reus, bestuurder FNV Procesindustrie: ‘De directie dacht weg te kunnen komen met een enigszins verhoogd loonbod, maar die vlieger gaat niet op. De stakers hebben dit vanochtend massaal weggestemd. Men blijft de mensen op de werkvloer niet echt serieus nemen, mede waardoor de stakingsbereidheid onverminderd hoog blijft en er volgende week dus gewoon wordt door gestaakt!’

Er moet 14,3% bij

De werknemers van Forbo Flooring staken sinds begin maart voor een beter salaris. Het bedrijf heeft toen een ultimatum laten verlopen van de FNV. Daarin eiste de vakbond een cao voor een jaar waarin de lonen met 14,3% omhooggaan. Verder moeten de salarissen voortaan meestijgen met de prijzen in de winkels (automatische prijscompensatie).

Bij Forbo Flooring in Assendelft werken zo’n 550 mensen."
FNV spreekt 10% meer loon af bij Cabot na week staken,2023-03-16,/nieuwsbericht/sectornieuws/procesindustrie/2023/03/fnv-spreekt-10-meer-loon-af-bij-cabot-na-week-stak,"10% extra salaris. Dat krijgen de werknemers van chemiebedrijf Cabot in Rotterdam. De FNV heeft dit afgesproken met de directie. Het laatste woord is aan de leden van de vakbond. Zij kunnen maandag stemmen op het resultaat.

Celil Çoban, bestuurder FNV Procesindustrie: ‘De mensen wilden er 10% bij en die 10% krijgen ze nu. Met dank aan henzelf, want zij hebben er zeven dagen voor gestaakt. Met deze loonsverhoging kunnen de medewerkers tenminste hun boodschappen blijven betalen.’

Een week platgelegen

Het chemiebedrijf in het Botlekgebied in Rotterdam heeft een week platgelegen. Alleen de minimale veiligheidsbezetting was aanwezig. Çoban: ‘Je ziet ook hier weer dat staken loont. Het bedrijf erkent inmiddels ook dat er iets moet gebeuren aan de werkdruk en de bezetting. Wij gaan samen kijken hoe we de werkdruk omlaag kunnen krijgen bij Cabot.’

Cao voor een jaar

De nieuwe cao bij Cabot krijgt een looptijd van een jaar (tot en met 31 augustus 2023).

110 werknemers

Cabot in Rotterdam produceert roet(deeltjes) – carbon black – voor onder andere de rubber- en kunststofindustrie. Er werken zo’n 110 mensen."
Stakers Forbo Flooring houden stille tocht,2023-03-16,/nieuwsbericht/sectornieuws/procesindustrie/2023/03/stakers-forbo-flooring-houden-stille-tocht,"De stakende werknemers van Forbo Flooring in Assendelft houden morgen een stille tocht langs de overige vloerenbedrijven van het concern in Krommenie en Wormerveer. Zij staan hiermee stil bij de tijden dat Forbo nog een sociaal bedrijf was voor zijn medewerkers.

Yolanda Reus, bestuurder FNV Procesindustrie: ‘Want helaas is dat niet meer zo. De directie neemt de mensen op de werkvloer totaal niet serieus en wil hen dit jaar afschepen met een zeer magere loonsverhoging. Wij vinden dat heel triest.’

Er moet 14,3% bij

De werknemers van Forbo Flooring staken sinds begin maart voor een beter salaris. Het bedrijf heeft toen een ultimatum laten verlopen van de FNV. Daarin eiste de vakbond een cao voor een jaar waarin de lonen met 14,3% omhooggaan. Verder moeten de salarissen voortaan meestijgen met de prijzen in de winkels (automatische prijscompensatie). Forbo wil niet verder gaan dan 6,5%.

Staking een week langer

De FNV heeft donderdag bekendgemaakt dat de staking bij Forbo Flooring nog minstens een week langer duurt, tot maandag 27 maart. Reus: ‘De bal ligt bij Forbo, zij moeten met een verbeterd eindbod komen. De werknemers geven een kneiterhard signaal af: zij staken door tot de directie tegemoetkomt aan hun eisen.’

Alles ligt plat

Ook bij zusterbedrijf Forbo-Novilon in Coevorden hebben de mensen het werk neergelegd, in ieder geval tot en met zondag. Zij eisen eenzelfde loonsverhoging en een eenmalige compensatie voor het financieel zware jaar 2022. Janwillem Compaijen, bestuurder FNV Procesindustrie: ‘Dit treft het bedrijf heel erg. De productie, logistiek; alles ligt plat, er gaat niets meer de deur uit.’

Zo'n 550 werknemers

Bij Forbo Flooring in Assendelft werken zo’n 550 mensen."
