fips,state,county,nonwhite_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,lesscollege_pct
29103,Missouri,Knox,3.50262697022767,49.337002752064,36.6775081310983,20.5904428321241,38816,84.48784082535
29105,Missouri,Laclede,5.98507252499648,50.4069849316998,38.0368962118012,16.7103224897902,40436,86.3272666970689
29107,Missouri,Lafayette,7.71295251456282,50.8341211991827,37.0002134862301,17.8474488395498,50830,81.6775965969514
29109,Missouri,Lawrence,10.0827138519527,50.0602031200921,38.5430844937703,17.3018532090881,40505,83.7919410473503
29111,Missouri,Lewis,7.19495367632564,49.7930218805441,40.4100137985413,17.839542676917,45708,86.0623486682809
29113,Missouri,Lincoln,6.51180783259035,49.9355266551229,41.1855727075121,12.2738827690381,55249,84.7865473898766
29115,Missouri,Linn,4.79746732689341,52.1065021511486,35.9850637227048,20.1477392645507,39286,85.4238089608701
29117,Missouri,Livingston,6.68791924022049,55.0175997874743,35.3589692501826,19.6387062495849,44266,80.2284216438869
29119,Missouri,McDonald,21.2984154929577,49.0757042253521,40.3961267605634,13.8512323943662,38846,86.6999392999258
29121,Missouri,Macon,5.8770050003247,50.6786154945126,36.1971556594584,21.1702058575232,37099,84.180312441182
29123,Missouri,Madison,5.03104087720713,50.9231637507055,36.3057324840764,18.9147786825768,36359,87.7332089552239
29125,Missouri,Maries,3.91676866585067,50.450650940247,33.9935462334483,19.5393345944142,40542,86.0373802418722
29127,Missouri,Marion,9.60912052117264,51.7846004574122,38.9250814332248,17.1183034167302,43828,79.5284140855267
29129,Missouri,Mercer,3.64667747163695,49.8649378714209,36.0075634792004,20.6374932468936,41817,83.1411530815109
29131,Missouri,Miller,4.82187837351566,50.60573347727,36.9997201231458,17.8081644076606,40057,84.3340515986256
29133,Missouri,Mississippi,27.9053287981859,46.3718820861678,37.2448979591837,16.4965986394558,29214,88.5859097820578
29135,Missouri,Moniteau,10.2209595959596,47.6325757575758,39.4191919191919,14.9621212121212,48974,81.7176870748299
29137,Missouri,Monroe,6.43369590372599,49.8611432538764,33.915760240685,20.7127979634344,41201,85.9758090879372
29139,Missouri,Montgomery,5.32994923857868,50.2115059221658,34.8900169204738,19.906937394247,41096,86.4907206555797
29141,Missouri,Morgan,5.35130314141314,49.7770290357745,33.2474482211872,23.4862748984243,32807,88.2585751978892
29143,Missouri,New Madrid,19.7048658730594,51.9556750233145,36.7655932854243,17.521531625432,31615,88.8959694121396
29145,Missouri,Newton,13.2156415450878,50.1353398818542,38.9080880475307,17.4086242998928,44474,81.5633615848055
29147,Missouri,Nodaway,7.03986797533223,50.4950925041258,50.885955007383,14.092764700773,39908,75.0278529364953
29149,Missouri,Oregon,5.55759018494781,50.7049990844168,33.8674235488006,23.0177623145944,30442,87.4399896198261
29151,Missouri,Osage,2.35697606538237,47.8035610040864,38.0107997664915,16.5863981319323,54119,80.9184224743382
29153,Missouri,Ozark,4.26455026455027,49.8518518518519,29.026455026455,25.8730158730159,31087,88.5289957567185
29155,Missouri,Pemiscot,30.8426615148588,52.7359509063015,41.4455366782204,15.5861128473209,31671,88.3375779397559
29157,Missouri,Perry,4.29197994987469,50.4960317460317,37.9229323308271,16.593567251462,53014,83.8916332201297
29159,Missouri,Pettis,14.36020192923,50.9302490934515,40.6939539734079,15.2750456236817,40467,82.7695067264574
29161,Missouri,Phelps,10.8000802979948,47.7973813931702,44.4025606138336,14.901969531372,41603,72.1490280777538
29163,Missouri,Pike,11.5723951285521,44.5250338294993,37.7428958051421,16.4113667117727,42779,86.6896605785059
29165,Missouri,Platte,17.5581762661893,50.7233863325261,38.7143308413183,12.9009160787617,70879,59.2716057075207
29167,Missouri,Polk,5.98463664706071,51.0654710249735,41.6096165589946,17.0764632147334,42483,80.3880838990779
29169,Missouri,Pulaski,29.9801133165735,43.0828111515515,55.6076695058347,7.5306742711342904,49216,76.1229974520959
29171,Missouri,Putnam,3.30120976009842,49.8052081197457,34.1398400656141,23.1084683206889,38125,81.5559440559441
29173,Missouri,Ralls,4.18581907090464,49.2322738386308,33.3398533007335,19.3154034229829,48919,87.2935022026432
29175,Missouri,Randolph,10.7850564172082,47.5499382002313,38.5072365535664,15.5894900522308,40638,85.6061047358304
29177,Missouri,Ray,5.95087474368484,50.5257187731774,36.5778107412417,16.8928057240086,53459,86.1296685118025
29179,Missouri,Reynolds,5.25267993874425,48.3307810107198,31.8223583460949,22.8483920367534,36736,90.8746048472076
29181,Missouri,Ripley,4.57089552238806,50.5094718714122,36.201205510907,19.3958094144661,34145,88.6943005181347
29183,Missouri,St. Charles,11.9879638599891,50.8334737374163,39.2890990269997,13.2450191651573,75603,63.853937007874
29185,Missouri,St. Clair,5.4002541296061,49.703515459551,30.3896653960186,25.7412113511224,33750,88.5514684915883
29186,Missouri,Ste. Genevieve,4.83358421140659,49.6181078218208,35.5856609243463,16.9203322740704,49356,86.0547504025765
29187,Missouri,St. Francois,7.83028838894761,46.1331722784237,37.8317982787256,15.2196889627057,41461,86.2366992399566
29189,Missouri,St. Louis County,32.6463180618853,52.5877508595187,37.6225313824258,16.4700767570161,61103,57.6179102567086
29195,Missouri,Saline,18.7990006030844,50.0861549065219,41.1734298268286,16.8217454984061,40645,81.1529054009387
29197,Missouri,Schuyler,2.54777070063695,50.9781619654231,39.1947224749773,18.9717925386715,37583,87.4526025508445
29199,Missouri,Scotland,2.37073370120581,51.1955855303495,41.8557122419783,18.5775597792765,41336,85.9980775392502
29201,Missouri,Scott,15.943478483869301,51.4207313945735,38.4700210288762,16.6076832333179,40276,86.1024903489516
29203,Missouri,Shannon,5.69282945736434,50.8720930232558,35.719476744186,19.4767441860465,32284,84.9635796045786
29205,Missouri,Shelby,3.77358490566037,50.1463890696161,35.7514638906962,20.0878334417697,41351,86.0174487149257
29207,Missouri,Stoddard,4.18289243990868,51.2924667651403,35.7358667919968,19.1721498590036,38096,86.4282285165627
29209,Missouri,Stone,4.66390999134532,50.9664390806808,27.4641792480046,27.3487835368785,41944,83.1421970174333
29211,Missouri,Sullivan,21.8360349127182,49.2674563591022,35.8322942643392,18.75,42639,88.4113411341134
29213,Missouri,Taney,10.2018457653241,51.3137615360333,37.2551204204037,19.7017807735874,38040,81.5530834863376
29215,Missouri,Texas,8.62203191903464,48.6142467886337,36.4421954067731,19.174776177501,35730,86.509009009009
29217,Missouri,Vernon,5.75446342868113,51.0030716068343,38.3854866577078,17.5129583413323,40655,83.765534085195
29219,Missouri,Warren,7.92129768699309,49.6034845298889,38.0294382697507,16.3532592370081,51509,81.7910840310349
29221,Missouri,Washington,5.49556035517159,48.6641068714503,36.9250459963203,15.2027837772978,36701,92.0463768115942
29223,Missouri,Wayne,4.39247432726182,50.228618544337,32.7936436548984,21.9248931864178,33954,88.1466860585913
29225,Missouri,Webster,5.34592043155766,49.068105192178,40.6985839514498,14.484153742414,44814,83.8051294841418
29227,Missouri,Worth,3.78457059679766,52.2561863173217,31.8777292576419,24.0659873847647,44974,82.6666666666667
29229,Missouri,Wright,4.46185656763521,51.0120796604636,37.4523887256502,18.6581782566112,30581,88.8047680412371
29510,Missouri,St. Louis City,57.261019523463,51.6609182672531,41.1413473404424,11.4267632819669,36809,66.9925789006524
30001,Montana,Beaverhead,8.40399270151336,50.1019641515509,37.1900826446281,20.0386390469035,38194,69.1352126134735
30003,Montana,Big Horn,71.9539881943393,50.643257151506,50.0681095807477,11.0337520811261,44136,84.2642961390474
30005,Montana,Blaine,53.3060977454986,50.3253139658042,45.090028748676,14.1927674383417,36875,80.4180144314506
30007,Montana,Broadwater,6.25439212930429,48.559381588194,31.3070976809557,20.5375966268447,50946,72.6988704638308
30009,Montana,Carbon,5.21276595744681,49.9903288201161,28.1431334622824,22.7466150870406,52869,70.8381025054051
30011,Montana,Carter,3.39768339768339,51.7374517374517,30.8108108108108,24.9420849420849,46985,82.8601472134595
30013,Montana,Cascade,13.8734171044132,49.727601798925,39.732355056125,17.0861314580312,45469,74.0595667870036
30015,Montana,Chouteau,23.6765461709782,50.3512078122323,38.7699160527668,18.0229569984581,38735,75.2505782575173
30017,Montana,Custer,7.26210350584307,49.9248747913189,37.1619365609349,18.5058430717863,50146,80.1490922207527
30019,Montana,Daniels,3.13374370453273,50.8673754896475,29.8265249020705,24.0626748740907,51108,76.2737642585551
30021,Montana,Dawson,7.11483405789419,47.2484360089068,37.3025129890786,16.8592938182589,57591,81.0955961331901
30023,Montana,Deer Lodge,9.25239755884917,46.7850915431561,29.9803836094159,20.8914559721011,39212,84.100540698524
30025,Montana,Fallon,5.52694816340542,47.6484723652592,38.036388602815,15.8256093374528,50114,85.2376137512639
30027,Montana,Fergus,5.54729197655088,49.6893866480007,31.866305013562,22.6878992037799,42357,71.3979518933079
30029,Montana,Flathead,6.68032440652192,50.0707527245079,35.3119455943229,17.0155022387429,48407,71.0750030145906
30031,Montana,Gallatin,7.40929786234916,48.4381061271157,44.8743338982013,11.1537597745973,57021,51.9810056046388
30033,Montana,Garfield,0.75400565504242,51.9321394910462,33.8360037700283,24.0339302544769,42614,85.3562005277045
30035,Montana,Glacier,68.6746987951807,50.9163928441037,48.1635633442862,11.069733479372,29181,81.7419597046677
30037,Montana,Golden Valley,9.72602739726027,52.8767123287671,24.3835616438356,24.5205479452055,44000,76.4397905759162
30039,Montana,Granite,5.29265255292653,48.692403486924,26.0585305105853,28.4246575342466,48688,74.9897666803111
30041,Montana,Hill,29.233468449392,49.4524774638514,44.6548490531793,13.8665376005808,42979,76.5116956226342
30043,Montana,Jefferson,6.79251788638911,48.6423584173778,31.1955865873632,18.5415050426687,62939,66.9313737110347
30045,Montana,Judith Basin,2.92781423523473,47.8041393235739,25.0378596668349,23.6749116607774,45347,68.6615186615187
30047,Montana,Lake,34.1407662652247,50.8102760055952,37.1430520964825,19.5592098529562,39898,75.0552430695058
30049,Montana,Lewis and Clark,8.16499719650244,50.2356453348285,35.9756929185167,16.1466304990226,59170,62.5116662687474
30051,Montana,Liberty,3.18499127399652,50.3926701570681,33.6387434554974,22.2949389179756,46597,81.5965874466789
30053,Montana,Lincoln,6.64832883537471,49.9740502387378,27.9790325929001,24.8287315756695,35461,81.0413245758073
30055,Montana,McCone,7.80691299165673,45.5303933253874,31.6448152562574,22.8247914183552,42330,83.5748792270531
30057,Montana,Madison,5.74903969270166,48.1946222791293,26.1587708066581,26.0819462227913,47617,73.4455958549223
30059,Montana,Meagher,4.13265306122449,52.1938775510204,31.530612244898,22.1428571428571,39032,78.7752261656228
30061,Montana,Mineral,2.72318257163154,48.9699265924698,27.9895808666825,26.7108690504381,37143,87.3356845142674
30063,Montana,Missoula,9.93448333790153,49.6662275311447,42.2427741576113,13.5595618075879,46371,58.1835751385739
30065,Montana,Musselshell,7.11594809543742,50.3139388865634,32.1473419840938,21.1804102134784,41557,85.4087313214181
30067,Montana,Park,5.95846746197059,50.0284037114183,29.9438237707505,19.4028908666288,43385,64.7938492734032
30069,Montana,Petroleum,0,46.2921348314607,23.3707865168539,19.7752808988764,38250,78.7114845938375
30071,Montana,Phillips,14.7710843373494,49.7349397590361,33.8795180722892,21.0602409638554,38692,82.6101810727708
30073,Montana,Pondera,19.0398962049951,49.7242945183263,37.528381446642904,19.6561790463834,42193,77.3247496423462
30075,Montana,Powder River,5.58252427184466,50.7888349514563,28.5800970873786,23.7257281553398,47955,74.6445497630332
30077,Montana,Powell,9.64203233256352,37.7309468822171,29.6622401847575,18.64896073903,43064,81.9681349578257
30079,Montana,Prairie,4.1018387553041,47.1711456859972,31.2588401697313,25.8840169731259,44643,80.8300395256917
30081,Montana,Ravalli,6.70070508144906,50.437636761488,30.8922927303671,22.776562120107,40546,74.2476139802468
30083,Montana,Richland,10.0158005617977,48.5252808988764,39.747191011236,13.2373595505618,65638,81.5865892291447
30085,Montana,Roosevelt,63.9358860195904,50.8014247551202,49.6081923419412,10.7123775601069,34481,85.843608553145
30087,Montana,Rosebud,42.8433889602054,50.4813863928113,43.1536157466838,13.6927685066324,55609,80.1863997238523
30089,Montana,Sanders,9.74945054945054,48.6857142857143,27.7802197802198,26.2153846153846,34336,83.6240986275878
30091,Montana,Sheridan,8.53223593964334,48.8065843621399,32.7297668038409,22.1124828532236,52308,79.9394398183195
30093,Montana,Silver Bow,8.81944444444444,50.2662037037037,37.6359953703704,17.0775462962963,39580,74.0655401945724
30095,Montana,Stillwater,6.36908584885464,49.1757653607365,31.5350032113038,19.7923356882894,59603,74.5551601423488
30097,Montana,Sweet Grass,6.38414969730324,51.2933406714364,33.241607044579,23.7754540451293,50813,75.2972765630993
30099,Montana,Teton,5.90077468270974,50.8983022910829,35.1574089335751,22.0042854788198,49047,77.7326968973747
30101,Montana,Toole,11.8498240125147,42.9213922565506,34.4935471255377,15.1544779037935,46588,85.3070175438596
30103,Montana,Treasure,8.51063829787235,48.8179669030733,35.4609929078014,20.2127659574468,42500,80.1666666666667
30105,Montana,Valley,14.7307286166843,49.7756071805702,34.8204857444562,20.8157338965153,49977,78.4990619136961
30107,Montana,Wheatland,5.02607871028924,48.1270744428639,36.2731152204836,21.9535324798483,36076,80.9256661991585
30109,Montana,Wibaux,1.48731408573929,51.7060367454068,30.6211723534558,28.7839020122485,40833,79.8561151079137
30111,Montana,Yellowstone,12.7323874755382,50.8825574209496,38.9220053558554,15.4148212998249,55032,70.7705263954732
31001,Nebraska,Adams,12.6617199391172,49.242135971588,41.3654236428209,16.5049467275495,51201,77.4369830641985
31003,Nebraska,Antelope,4.5787260551316,49.8987696620464,34.605201681981,22.1928048590562,46381,81.433659839715
31005,Nebraska,Arthur,2.51716247139588,51.9450800915332,38.9016018306636,20.5949656750572,40375,73.2142857142857
31007,Nebraska,Banner,13.1147540983606,53.59394703657,34.9306431273644,16.141235813367,50833,82.9525483304042
31009,Nebraska,Blaine,1.37931034482759,46.8965517241379,36.2068965517241,18.6206896551724,50350,74.9360613810742
31011,Nebraska,Boone,3.08238371006912,49.6917616289931,35.6435643564356,21.3338314963572,51890,82.3481781376518
31013,Nebraska,Box Butte,17.4749534533203,49.1000975263765,37.8668321659722,15.7904069509708,54444,84.2853347502657
31015,Nebraska,Boyd,4.03788634097707,48.9531405782652,30.9072781655035,25.9222333000997,42463,80.396174863388
31017,Nebraska,Brown,3.17670416942423,52.3825281270682,29.7154202514891,24.8841826604897,37328,81.2937062937063
31019,Nebraska,Buffalo,12.3052766414611,50.0268583942812,46.3265980744597,12.9002933763068,54098,66.5257847915744
31021,Nebraska,Burt,6.12678192296026,50.8492569002123,32.7267212617531,23.8701850166818,47137,82.1731748726655
31023,Nebraska,Butler,4.70444850700792,49.7135892748324,35.1127361365021,20.3778184034126,51166,82.5534169168285
31025,Nebraska,Cass,5.55708282606135,49.8880728900758,36.2565290814122,15.9957585516239,65385,75.0647407492663
31027,Nebraska,Cedar,2.91093912440799,49.220284163105,36.0748527203419,21.208270763544,54391,82.4039442366542
31029,Nebraska,Chase,15.1933021423295,51.1696626446688,35.4346220142822,20.9061807436592,53496,81.5092989985694
31031,Nebraska,Cherry,11.0188548693998,50.8043591074209,34.0079571008476,21.1901055180765,53059,80.9274673008323
31033,Nebraska,Cheyenne,10.0495540138751,50.8820614469772,37.3339940535183,17.0564915758176,54215,75.5603140613847
31035,Nebraska,Clay,10.7080627277047,48.9307777601774,36.2268335181372,19.2301599873277,51613,81.3524117239788
31037,Nebraska,Colfax,47.471187732165,48.0998190303838,44.6232974569007,13.0869606629203,52712,86.0857452406748
31039,Nebraska,Cuming,11.1871893981226,49.4422970734401,36.7752622860298,21.2589729431253,49181,80.0492206726825
31041,Nebraska,Custer,4.67359050445104,50.5656528189911,34.9499258160237,20.9940652818991,47083,78.560978853571
31043,Nebraska,Dakota,49.2873363289366,51.3359424071121,45.2529352080012,12.9583997680823,52336,87.0152436616381
31045,Nebraska,Dawes,14.137855097996,50.7157013873596,45.4965866549218,17.8815238934155,42685,65.3255303584492
31047,Nebraska,Dawson,38.9943153318843,49.3312155158,42.8774452432704,14.709078749373,49943,84.7827511632479
31049,Nebraska,Deuel,8.38509316770187,51.1387163561077,32.1428571428571,25.0517598343685,51786,82.1732954545455
31051,Nebraska,Dixon,13.9438801859184,49.7159579962128,37.2008951626786,19.2632122568428,52813,81.0362429811128
31053,Nebraska,Dodge,14.3024618991794,51.0101147795741,38.125357834183,18.7055263229641,49830,81.0872027180068
31055,Nebraska,Douglas,29.3888851050984,50.7509392493001,43.3611963486626,11.5406633741553,56003,62.3937944982208
31057,Nebraska,Dundy,7.07624794295118,49.9725726823917,30.3346132748217,23.697202413604,44583,80.4675716440422
31059,Nebraska,Fillmore,5.95489781536293,50.0704721634954,32.1529245947851,23.3615221987315,52070,80.4979253112033
31061,Nebraska,Franklin,3.47854356306892,49.9024707412224,30.2340702210663,25.9427828348505,46531,81.2390158172232
31063,Nebraska,Frontier,3.15505963832243,49.8653328203155,37.0142362447095,22.4701808387841,51192,81.2607449856734
31065,Nebraska,Furnas,5.42268041237114,51.2783505154639,34.020618556701,23.4432989690722,40445,83.2456140350877
31067,Nebraska,Gage,4.82597116355956,50.376526770135,33.8139406740748,20.617136559831,48731,79.8793930748282
31069,Nebraska,Garden,7.09844559585493,51.9689119170984,26.8911917098446,23.8860103626943,49805,78.083109919571
31071,Nebraska,Garfield,3.09959349593495,50.1016260162602,32.2662601626016,26.880081300813,45227,81.5024805102764
31073,Nebraska,Gosper,1.82094081942337,52.250885179565,33.9403136064745,20.0303490136571,60711,79.0948275862069
31075,Nebraska,Grant,3.09119010819165,47.2952086553323,34.0030911901082,27.3570324574961,45625,78.0434782608696
31077,Nebraska,Greeley,3.71883939517777,50.1430322844299,34.8181446669391,23.8250919493257,48220,83.4017595307918
31079,Nebraska,Hall,31.1103837656493,49.725881679077,42.2665902953932,14.1085017592668,51355,81.0232415432998
31081,Nebraska,Hamilton,4.52950208379031,49.9890326826058,36.9708269357315,17.8547927177013,59760,74.7298822770521
31083,Nebraska,Harlan,6.63780663780663,47.3593073593074,31.4574314574315,25.3102453102453,44630,83.5261268448345
31085,Nebraska,Hayes,5.92300098716683,44.9160908193485,32.0829220138203,20.7305034550839,44602,79.4195250659631
31087,Nebraska,Hitchcock,1.25610607117935,49.9651081646895,31.5771109560363,23.831123517097,41131,85.274302213667
31089,Nebraska,Holt,5.72393822393822,50.3378378378378,34.527027027027,21.003861003861,49607,78.8320155361354
31091,Nebraska,Hooker,5.68011958146488,52.7653213751868,23.3183856502242,37.3692077727952,38616,76.3401109057301
31093,Nebraska,Howard,4.1948153967007,49.222309505106,34.5168892380204,20.738413197172,52247,79.6948620148082
31095,Nebraska,Jefferson,5.46641283655154,51.319010062551,33.1384280663584,23.1574653249932,44616,85.1402577710387
31097,Nebraska,Johnson,18.9858718792336,40.2941745693826,32.7462744339075,17.4182310818657,47938,83.971099812684
31099,Nebraska,Kearney,6.68906536346977,50.7025045815516,35.9499083689676,18.6163714111179,55068,76.135608242854
31101,Nebraska,Keith,8.94730346785141,49.5248673330865,31.4451437739109,23.8430211032951,43100,78.3555630592605
31103,Nebraska,Keya Paha,2.30978260869566,47.4184782608696,31.5217391304348,24.7282608695652,43333,81.2386156648452
31105,Nebraska,Kimball,10.7729598707245,49.6633450040399,32.803662806356,25.6935092916779,40344,84.3937125748503
31107,Nebraska,Knox,13.4721085253187,51.1753011343703,34.3351654777219,23.6931353058122,47692,79.8210064167511
31109,Nebraska,Lancaster,17.3403335023715,49.8917824246703,45.457016244237,12.1750572575379,53730,62.6976839098051
31111,Nebraska,Lincoln,11.2977611314532,50.8399250915393,37.5073371160243,17.1534784917685,52179,78.3194935460002
31113,Nebraska,Logan,3.37349397590361,49.7590361445783,38.5542168674699,19.6385542168675,51346,79.2349726775956
31115,Nebraska,Loup,2.02952029520296,52.3985239852399,30.9963099630996,24.5387453874539,56750,78.1094527363184
31117,Nebraska,McPherson,2.82352941176471,48.4705882352941,31.0588235294118,19.0588235294118,53750,75.4658385093168
31119,Nebraska,Madison,18.7501779359431,50.4483985765125,41.4320284697509,15.4049822064057,48673,80.3452213633169
31121,Nebraska,Merrick,6.91646349287822,50.5453612216091,34.8261260105223,19.5560118054664,50464,84.041184041184
31123,Nebraska,Morrill,17.5717530456329,49.8657856700392,35.8455502787528,18.3770390253975,43942,81.0122791254867
31125,Nebraska,Nance,2.606043803715,50.6237870806765,33.7399500970335,20.5156639866925,42429,82.6598666143586
31127,Nebraska,Nemaha,5.60484438811434,50.8379101534995,41.4307843965639,18.1242078580482,52736,71.1897524967434
31129,Nebraska,Nuckolls,4.48069852941177,50.5974264705882,30.3308823529412,26.1948529411765,41576,83.3854818523154
31131,Nebraska,Otoe,9.94336060415355,50.8558842039018,36.979232221523,19.4587791063562,52108,79.2734648718422
31133,Nebraska,Pawnee,4.45269016697588,50.3153988868275,31.1688311688312,26.1595547309833,40139,83.829568788501
31135,Nebraska,Perkins,4.36276193747852,49.5705942974923,34.4211611130196,21.6763998625902,56797,76.8783325254484
31137,Nebraska,Phelps,7.03767864876571,49.8484192291035,37.1264616717194,19.7812906019922,51264,76.7179812728138
31139,Nebraska,Pierce,3.10628221200724,49.6587268421786,36.6346287783814,18.5401866555231,53125,78.6182861828618
31141,Nebraska,Platte,19.2459407393817,49.582607100266,40.6048374766841,15.7202703115922,58473,78.6063339911662
31143,Nebraska,Polk,6.37161388782907,50.7058374666158,33.9374284624189,20.3739030904235,57991,78.4952120383037
31145,Nebraska,Red Willow,7.59830944505697,49.1639103270856,37.8353546490261,18.7798603454612,42457,81.7920263049733
31147,Nebraska,Richardson,7.39968094244692,50.5951650509265,32.5315989691987,23.1807583752608,45929,80.8969819591974
31149,Nebraska,Rock,4.26439232409382,51.1016346837242,29.7085998578536,25.8706467661692,48750,82.5214899713467
31151,Nebraska,Saline,28.0579548620786,49.6308163833937,42.713847868487,14.412092504876,49332,85.4294827979038
31153,Nebraska,Sarpy,17.6823611272179,50.0110170474313,43.9568595616375,10.2162820364142,72269,61.6159947124917
31155,Nebraska,Saunders,4.18218275565741,49.7278716700086,37.0619688723384,17.1727298768261,64475,73.8866539628767
31157,Nebraska,Scotts Bluff,26.5362441596765,51.7281892947895,38.9245607803492,17.7983005000137,46632,78.6193084280226
31159,Nebraska,Seward,4.66312160345936,49.1848302460118,41.5765792087886,16.7591889207036,61563,72.8167847612036
31161,Nebraska,Sheridan,17.4557900741586,50.8271534512265,32.7818976991824,24.4723331431831,42802,74.9463519313305
31163,Nebraska,Sherman,3.07443365695792,50.7443365695793,30.8414239482201,26.1165048543689,46299,84.1425389755011
31165,Nebraska,Sioux,7.6138147566719,50.0784929356358,33.5949764521193,22.6844583987441,46667,70.9354120267261
31167,Nebraska,Stanton,7.73829292593823,49.8173364330787,38.3593490534706,15.2108933909,58553,80.8103405418842
31169,Nebraska,Thayer,4.31919426689909,50.4551617276777,31.299631996901,25.3534766608561,45590,80.4115446285409
31171,Nebraska,Thomas,4,47.1111111111111,34.6666666666667,19.1111111111111,54286,76.2312633832976
31173,Nebraska,Thurston,62.6985262555444,50.5365574474174,51.5238231506653,12.1190442123337,42979,84.127401947881
31175,Nebraska,Valley,3.9622641509434,49.811320754717,33.4198113207547,24.127358490566,44657,79.3719008264463
31177,Nebraska,Washington,5.06932835087029,50.5162749532894,37.1472121152522,15.9701052217524,65565,69.417617793386
31179,Nebraska,Wayne,9.69832164860846,48.8740174208625,49.0333545782877,13.7029955385596,55141,63.6657784545108
31181,Nebraska,Webster,7.58526603001364,51.3233287858117,33.506139154161,23.3833560709413,40313,79.2343387470998
31183,Nebraska,Wheeler,0.372670807453417,48.944099378882,28.3229813664596,23.6024844720497,47452,83.4415584415584
31185,Nebraska,York,8.38029186533738,50.8813755237682,38.2892645571449,18.841207917930902,55156,71.6508579345625
32001,Nevada,Churchill,25.4969355640219,49.1262216332616,38.6574457512009,17.4755673347689,45368,83.4149027284963
32003,Nevada,Clark,55.0227930012902,49.9688187298234,40.1575632332489,13.2795981746277,52629,77.1761468153599
32005,Nevada,Douglas,18.5488972293679,49.5867245814532,29.1359170075486,24.5203053177582,59769,73.6780258519389
32007,Nevada,Elko,32.6452555305695,47.9482596244402,44.928789713429,9.22946818120663,74672,81.8809238980399
32009,Nevada,Esmeralda,15.1543498596819,53.2273152478952,34.9859681945744,26.4733395696913,43125,83.1847133757962
32011,Nevada,Eureka,1.73410404624278,51.1560693641619,27.1098265895954,15.606936416185,70000,83.3965125094769
32013,Nevada,Humboldt,34.5152419402024,47.9316599379791,43.2040255105026,10.5494119712129,67295,86.046511627907
32015,Nevada,Lander,33.147113594041,44.8958862366684,43.152192314203504,12.5613678686304,78077,85.8970941082378
32017,Nevada,Lincoln,17.1483996120272,45.2764306498545,38.3511154219205,18.5645004849661,49406,77.2560113154173
32019,Nevada,Lyon,23.5524211418772,49.4768483727383,34.7611615314951,19.8238819199568,49007,85.5109289617486
32021,Nevada,Mineral,40.7612303606993,49.634874972339,30.050896215977,24.7178579331711,37750,88.2125890736342
32023,Nevada,Nye,22.7394786795685,50.1203759433307,28.7351266262327,27.2211676466503,42266,87.8764784782344
32027,Nevada,Pershing,33.7668161434978,34.7683109118087,32.4813153961136,14.7982062780269,45192,88.9886295631358
32029,Nevada,Storey,13.4483633595534,52.1187515858919,20.5277848261862,28.6982999238772,65508,76.87286291576
32031,Nevada,Washoe,35.7606259405247,49.7251735566497,39.6127424905777,14.5694385720845,54955,71.0180061190711
32033,Nevada,White Pine,26.7967249570403,41.7871222076216,36.9149903972506,15.0106135651471,58156,85.9603789836348
32510,Nevada,Carson City,31.4121884878336,48.9358964934206,35.1889289127398,19.0729986032493,47948,79.0243902439024
33001,New Hampshire,Belknap,4.8367333421645204,51.0349052854683,31.6995628560074,19.5903430918002,61245,69.5347786811201
33003,New Hampshire,Carroll,3.83203981778303,50.1159946009786,27.3515269107474,24.2259996625612,56289,66.4367184279236
33005,New Hampshire,Cheshire,5.42321802935011,51.1648322851153,37.2300838574423,17.2078092243187,58359,68.560764748448
33007,New Hampshire,Coos,4.73323194388405,46.9567646419814,28.8059840466805,21.484217387256,45154,82.2433691030573
33009,New Hampshire,Grafton,8.58866807231618,50.7525458705307,36.9521331479072,18.0431564308465,58107,61.1400219794428
33011,New Hampshire,Hillsborough,13.8694350879619,50.3691832037694,37.042286910912,13.9035135375406,73189,63.7496798429096
33013,New Hampshire,Merrimack,6.58159293233592,50.7619402227262,35.3234268693091,16.0518566157804,67181,65.0547735352776
33015,New Hampshire,Rockingham,6.59963710818504,50.5115442877832,34.084863416177,15.2181512493133,82398,60.3967899719169
33017,New Hampshire,Strafford,8.35894625654221,51.1376903099759,41.8296760461589,13.6316345413103,63533,65.1863258392362
33019,New Hampshire,Sullivan,4.5016375926227,50.9186778472045,32.1177208427214,18.6685558988177,58454,73.2092875318066
34001,New Jersey,Atlantic,43.2280148599038,51.5589761555473,37.7434987920854,15.8725814338785,55456,74.1118052218485
34003,New Jersey,Bergen,41.3047263815287,51.5936623276112,35.3428427083445,16.0280981608281,88487,52.4323836088713
34005,New Jersey,Burlington,31.3422294085768,50.7351699997335,36.615908101529,15.5289670306239,80034,63.6365379820877
34007,New Jersey,Camden,41.9450449481067,51.6323156834166,38.9836543446576,14.2491856518209,63028,69.3558702867152
34009,New Jersey,Cape May,14.1817953125655,51.1613768814725,31.6171229717832,23.8732128631923,59338,69.4973386844277
34011,New Jersey,Cumberland,51.9731097185124,48.6946527635093,40.0368553523731,13.8143363468256,49537,85.7290007534645
34013,New Jersey,Essex,68.4845556192009,51.9650864385694,40.2914005546401,12.4193462917589,54860,66.6714742525311
34015,New Jersey,Gloucester,20.5914462075074,51.3931325226753,38.2493494366362,14.1359351290484,78592,70.0623563829249
34017,New Jersey,Hudson,70.9997816090922,50.3070935161834,40.0126547060249,10.7223952396765,60894,61.4477274416333
